Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Ukraine,UKR,2000,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,12.1001806081918
Ukraine,UKR,1999,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,-3.94813805628837
Ukraine,UKR,1998,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,-11.1829097888214
Ukraine,UKR,1997,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,-0.953485854634422
Ukraine,UKR,1996,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,-9.81126951771384
Ukraine,UKR,1995,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,-4.45286559095639
Ukraine,UKR,1994,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,-10.1000970121928
Ukraine,UKR,1993,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,5.47836020911203
Ukraine,UKR,1992,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,-9.96200724752829
Ukraine,UKR,1991,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,-17.3775709606832
Ukraine,UKR,2023,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,246704269249.034
Ukraine,UKR,2022,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,229187177724.411
Ukraine,UKR,2021,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,306271976480.552
Ukraine,UKR,2020,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,266028350419.954
Ukraine,UKR,2019,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,297894506677.606
Ukraine,UKR,2018,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,294934524126.703
Ukraine,UKR,2017,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,272642000000
Ukraine,UKR,2016,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,279701000000
Ukraine,UKR,2015,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,263041397076.01
Ukraine,UKR,2014,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,275084729260.91
Ukraine,UKR,2013,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,276968734255.484
Ukraine,UKR,2012,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,245898651887.42
Ukraine,UKR,2011,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,256152679071.267
Ukraine,UKR,2010,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,214232567939.332
Ukraine,UKR,2009,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,213787566759.616
Ukraine,UKR,2008,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,218150578326.138
Ukraine,UKR,2007,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,186664494855.239
Ukraine,UKR,2006,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,198947527418.062
Ukraine,UKR,2005,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,195695518796.854
Ukraine,UKR,2004,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,195148517346.73
Ukraine,UKR,2003,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,163024432184.462
Ukraine,UKR,2002,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,183412486234.03
Ukraine,UKR,2001,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,179972477114.425
Ukraine,UKR,2000,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,163582433663.747
Ukraine,UKR,1999,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,145925218653.745
Ukraine,UKR,1998,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,151923362755.071
Ukraine,UKR,1997,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,171051947765.735
Ukraine,UKR,1996,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,172698604531.09
Ukraine,UKR,1995,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,191485791636.694
Ukraine,UKR,1994,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,200409769294.525
Ukraine,UKR,1993,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,222925456684.537
Ukraine,UKR,1992,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,211347101189.841
Ukraine,UKR,1991,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,234731022681.577
Ukraine,UKR,1990,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,284100849383.014
Ukraine,UKR,2023,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.40536799317816
Ukraine,UKR,2022,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.57297627041519
Ukraine,UKR,2021,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.8857721063269
Ukraine,UKR,2020,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.31015109807472
Ukraine,UKR,2019,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.96518101437243
Ukraine,UKR,2018,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.1395331070229
Ukraine,UKR,2017,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.1776550393512
Ukraine,UKR,2016,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.7257009089167
Ukraine,UKR,2015,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.0593761063371
Ukraine,UKR,2014,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.1546081548161
Ukraine,UKR,2013,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.69230562102956
Ukraine,UKR,2012,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.76131248389414
Ukraine,UKR,2011,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.15022183877887
Ukraine,UKR,2010,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.40220509822994
Ukraine,UKR,2009,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.90539595920772
Ukraine,UKR,2008,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.53540152136768
Ukraine,UKR,2007,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.28300133403275
Ukraine,UKR,2006,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.23906141043294
Ukraine,UKR,2005,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.87530749467009
Ukraine,UKR,2004,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.4370371199069
Ukraine,UKR,2003,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.4995403003371
Ukraine,UKR,2002,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.6032510741528
Ukraine,UKR,2001,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.9760861844442
Ukraine,UKR,2000,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.951785065407
Ukraine,UKR,1999,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.8750095828031
Ukraine,UKR,1998,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.0680748199195
Ukraine,UKR,1997,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.5153965618808
Ukraine,UKR,1996,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.2290508961101
Ukraine,UKR,1995,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.769759643058
Ukraine,UKR,1994,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.5723971958075
Ukraine,UKR,1993,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.5406715990099
Ukraine,UKR,1992,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.851976952116
Ukraine,UKR,1991,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.6488294314381
Ukraine,UKR,1990,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.4670658682635
Ukraine,UKR,1989,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.2635113110372
Ukraine,UKR,1988,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.042194092827
Ukraine,UKR,1987,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.7630227439472
Ukraine,UKR,2021,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,4809.76971036157
Ukraine,UKR,2020,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,4665.53413093597
Ukraine,UKR,2019,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,4651.87731641039
Ukraine,UKR,2018,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,4519.98151901738
Ukraine,UKR,2017,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,4361.11577019559
Ukraine,UKR,2016,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,4263.82537372785
Ukraine,UKR,2015,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,4028.19353350999
Ukraine,UKR,2014,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,4457.96405308017
Ukraine,UKR,2013,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,5062.71057350782
Ukraine,UKR,2012,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,5261.1186521519
Ukraine,UKR,2011,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,5440.86433260816
Ukraine,UKR,2010,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,5216.02714801742
Ukraine,UKR,2009,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,4970.78681611197
Ukraine,UKR,2008,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,6336.72254182751
Ukraine,UKR,2007,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,6767.82016187392
Ukraine,UKR,2006,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,6410.25332743462
Ukraine,UKR,2005,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,6164.69014164575
Ukraine,UKR,2004,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,6370.85416023746
Ukraine,UKR,2003,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,5964.03936990407
Ukraine,UKR,2002,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,5277.19554627173
Ukraine,UKR,2001,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,4982.10724524387
Ukraine,UKR,2000,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,4561.53900845593
Ukraine,UKR,1999,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,4061.44709983394
Ukraine,UKR,1998,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,3837.24207022489
Ukraine,UKR,1997,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,3608.01281827635
Ukraine,UKR,1996,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,3437.66653115298
Ukraine,UKR,1995,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,3475.97387936237
Ukraine,UKR,1994,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,3440.37670309299
Ukraine,UKR,1993,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,5461.16709249775
Ukraine,UKR,1992,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,6618.88267140116
Ukraine,UKR,1991,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,7552.84260831695
Ukraine,UKR,2023,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,14742298641.6946
Ukraine,UKR,2022,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,12316995865.0439
Ukraine,UKR,2021,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,20542516948.7758
Ukraine,UKR,2020,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,15820555329.9331
Ukraine,UKR,2019,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,16601827104.8108
Ukraine,UKR,2018,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,15097006333.5619
Ukraine,UKR,2017,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,13428781100.8668
Ukraine,UKR,2016,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,11407271338.5532
Ukraine,UKR,2015,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,10835215025.6323
Ukraine,UKR,2014,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,16325024550.6328
Ukraine,UKR,2013,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,21222694858.0008
Ukraine,UKR,2012,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,22330290629.6548
Ukraine,UKR,2011,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,19923030417.2054
Ukraine,UKR,2010,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,18492398658.7596
Ukraine,UKR,2009,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,17402236357.7556
Ukraine,UKR,2008,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,29884259650.3925
Ukraine,UKR,2007,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,27373663366.3366
Ukraine,UKR,2006,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,20977227722.7723
Ukraine,UKR,2005,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,16516580681.6321
Ukraine,UKR,2004,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,11771385598.7968
Ukraine,UKR,2003,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,9124666584.65674
Ukraine,UKR,2002,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,7441297256.7057
Ukraine,UKR,2001,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,6421138847.00583
Ukraine,UKR,2000,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,5629170662.3595
Ukraine,UKR,1999,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,8600047839.9164
Ukraine,UKR,1998,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,10578304229.9336
Ukraine,UKR,1997,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,12351892399.141
Ukraine,UKR,1996,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,12233604778.2171
Ukraine,UKR,1995,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,14922363341.6201
Ukraine,UKR,1994,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,18399147195.6349
Ukraine,UKR,1993,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,19499800201.3208
Ukraine,UKR,1992,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,32977406847.3364
Ukraine,UKR,1989,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,31516725120.5673
Ukraine,UKR,2023,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,539182000000
Ukraine,UKR,2022,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,398360000000
Ukraine,UKR,2021,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,560527000000
Ukraine,UKR,2020,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,426483000000
Ukraine,UKR,2019,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,429084000000
Ukraine,UKR,2018,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,410646000000
Ukraine,UKR,2017,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,357160000000
Ukraine,UKR,2016,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,291471000000
Ukraine,UKR,2015,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,236692000000
Ukraine,UKR,2014,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,194050000000
Ukraine,UKR,2013,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,169633000000
Ukraine,UKR,2012,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,178442000000
Ukraine,UKR,2011,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,158738000000
Ukraine,UKR,2010,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,146749000000
Ukraine,UKR,2009,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,135585000000
Ukraine,UKR,2008,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,157407000000
Ukraine,UKR,2007,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,138237000000
Ukraine,UKR,2006,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,105935000000
Ukraine,UKR,2005,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,84643000000
Ukraine,UKR,2004,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,62612000000
Ukraine,UKR,2003,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,48659000000
Ukraine,UKR,2002,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,39637000000
Ukraine,UKR,2001,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,34495000000
Ukraine,UKR,2000,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,30624000000
Ukraine,UKR,1999,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,35521998800
Ukraine,UKR,1998,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,25912000500
Ukraine,UKR,1997,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,22994999300
Ukraine,UKR,1996,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,22381000700
Ukraine,UKR,1995,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,16873029600
Ukraine,UKR,1994,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,4214750000
Ukraine,UKR,1993,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,440420000
Ukraine,UKR,1992,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,22445500
Ukraine,UKR,1989,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,584500
Ukraine,UKR,2023,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,7565564153.55375
Ukraine,UKR,2022,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,6647517256.59702
Ukraine,UKR,2021,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,11510153418.6176
Ukraine,UKR,2020,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,11286738542.1217
Ukraine,UKR,2019,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,11977056978.946
Ukraine,UKR,2018,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,11874690453.507
Ukraine,UKR,2017,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,11681556862.7506
Ukraine,UKR,2016,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,11232519671.3637
Ukraine,UKR,2015,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,10835215025.6323
Ukraine,UKR,2014,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,12782301011.7511
Ukraine,UKR,2013,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,14406265136.3605
Ukraine,UKR,2012,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,15955852166.511
Ukraine,UKR,2011,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,16315367147.9652
Ukraine,UKR,2010,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,15820123603.4623
Ukraine,UKR,2009,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,15159708956.9641
Ukraine,UKR,2008,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,19336348915.6979
Ukraine,UKR,2007,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,20292267997.5901
Ukraine,UKR,2006,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,18492149624.9126
Ukraine,UKR,2005,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,17055322894.4442
Ukraine,UKR,2004,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,17083146864.4957
Ukraine,UKR,2003,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,15252005921.3315
Ukraine,UKR,2002,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,13040732511.9797
Ukraine,UKR,2001,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,11788885083.7924
Ukraine,UKR,2000,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,10470445106.7839
Ukraine,UKR,1999,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,9282309733.57645
Ukraine,UKR,1998,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,8798397288.92147
Ukraine,UKR,1997,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,8798397288.92147
Ukraine,UKR,1996,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,9068662716.6939
Ukraine,UKR,1995,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,9448920132.5465
Ukraine,UKR,1994,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,10640727410.4178
Ukraine,UKR,1993,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,17029648931.1157
Ukraine,UKR,1992,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,21867218071.6919
Ukraine,UKR,1991,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,24806190117.4338
Ukraine,UKR,1990,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,27818559983.3742
Ukraine,UKR,2023,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,13.8103725273621
Ukraine,UKR,2022,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-42.2464930324498
Ukraine,UKR,2021,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,1.97944583957623
Ukraine,UKR,2020,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-5.76367331338359
Ukraine,UKR,2019,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,0.862056369719795
Ukraine,UKR,2018,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,1.65332064060924
Ukraine,UKR,2017,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,3.99765328283088
Ukraine,UKR,2016,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,3.66679059706294
Ukraine,UKR,2015,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-15.2326719917548
Ukraine,UKR,2014,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-11.2726241620432
Ukraine,UKR,2013,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-9.71171588943959
Ukraine,UKR,2012,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-2.20353595597174
Ukraine,UKR,2011,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,3.13046570884295
Ukraine,UKR,2010,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,4.35638077467679
Ukraine,UKR,2009,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-21.5999410071828
Ukraine,UKR,2008,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-4.71075525912468
Ukraine,UKR,2007,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,9.73450036469723
Ukraine,UKR,2006,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,8.42450617535016
Ukraine,UKR,2005,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-0.162873797621543
Ukraine,UKR,2004,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,12.0059023882437
Ukraine,UKR,2003,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,16.9566656422137
Ukraine,UKR,2002,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,10.6188788786174
Ukraine,UKR,2001,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,12.5920146045579
Ukraine,UKR,2000,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,12.7999970622578
Ukraine,UKR,1999,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,5.50000674855067
Ukraine,UKR,1998,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,0
Ukraine,UKR,1997,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-2.98021258718681
Ukraine,UKR,1996,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-4.02434786746498
Ukraine,UKR,1995,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-11.2004304959869
Ukraine,UKR,1994,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-37.5164605362149
Ukraine,UKR,1993,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-22.1224717507098
Ukraine,UKR,1992,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-11.8477365199115
Ukraine,UKR,1991,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-10.8286333575167
Ukraine,UKR,2023,"Manufacturing, value added (constant LCU)",NV.IND.MANF.KN,196317710889.238
